kingdom;phylum;klass;order;family;genus;species;subspecies;scientific_name;author
Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;arctos;isabellinus;Ursus arctos isabellinus;Horsfield, 1826
Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;arctos;isabellinus;Ursus arctos isabellinus;Horsfield, 1826
Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;maritimus;;Ursus maritimus;Phipps, 1774
Animalia;Chordata;Mammalia;Carnivora;Ursidae;Ursus;thibetanus;;Ursus thibetanus;G. Cuvier, 1823
Animalia;Chordata;Mammalia;Carnivora;Viverridae;Arctictis;binturong;;Arctictis binturong;(Raffles, 1821)
Animalia;Chordata;Mammalia;Carnivora;Viverridae;Civettictis;civetta;;Civettictis civetta;(Schreber, 1776)
Animalia;Chordata;Mammalia;Carnivora;Viverridae;Cynogale;bennettii;;Cynogale bennettii;Gray, 1837
Animalia;Chordata;Mammalia;Carnivora;Viverridae;Hemigalus;derbyanus;;Hemigalus derbyanus;(Gray, 1837)
Animalia;Chordata;Mammalia;Carnivora;Viverridae;Paguma;larvata;;Paguma larvata;(C. E. H. Smith, 1827)
Animalia;Chordata;Mammalia;Carnivora;Viverridae;Paradoxurus;hermaphroditus;;Paradoxurus hermaphroditus;(Pallas, 1777)
Animalia;Chordata;Mammalia;Carnivora;Viverridae;Paradoxurus;jerdoni;;Paradoxurus jerdoni;Blanford, 1885
Animalia;Chordata;Mammalia;Carnivora;Viverridae;Prionodon;linsang;;Prionodon linsang;(Hardwicke, 1821)
Animalia;Chordata;Mammalia;Carnivora;Viverridae;Prionodon;pardicolor;;Prionodon pardicolor;Hodgson, 1842
Animalia;Chordata;Mammalia;Carnivora;Viverridae;Viverra;civettina;;Viverra civettina;Blyth, 1862
Animalia;Chordata;Mammalia;Carnivora;Viverridae;Viverra;zibetha;;Viverra zibetha;Linnaeus, 1758
Animalia;Chordata;Mammalia;Carnivora;Viverridae;Viverricula;indica;;Viverricula indica;(É. Geoffroy Saint-Hilaire, 1803)
Animalia;Chordata;Mammalia;Cetacea;Balaenidae;Balaena;mysticetus;;Balaena mysticetus;Linnaeus, 1758
Animalia;Chordata;Mammalia;Cetacea;Balaenidae;Eubalaena;australis;;Eubalaena australis;(Desmoulins, 1822)
Animalia;Chordata;Mammalia;Cetacea;Balaenidae;Eubalaena;glacialis;;Eubalaena glacialis;(P. L. S. Müller, 1776)
Animalia;Chordata;Mammalia;Cetacea;Balaenidae;Eubalaena;japonica;;Eubalaena japonica;(Lacépède, 1818)
Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;acutorostrata;;Balaenoptera acutorostrata;Lacépède, 1804
Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;bonaerensis;;Balaenoptera bonaerensis;Burmeister, 1867
Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;borealis;;Balaenoptera borealis;Lesson, 1828
Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;edeni;;Balaenoptera edeni;Anderson, 1879
Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;musculus;;Balaenoptera musculus;(Linnaeus, 1758)
Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;omurai;;Balaenoptera omurai;Wada, Oishi & Yamada, 2003
Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;physalus;;Balaenoptera physalus;(Linnaeus, 1758)
Animalia;Chordata;Mammalia;Cetacea;Balaenopteridae;Megaptera;novaeangliae;;Megaptera novaeangliae;(Borowski, 1781)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Cephalorhynchus;commersonii;;Cephalorhynchus commersonii;(Lacépède, 1804)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Cephalorhynchus;eutropia;;Cephalorhynchus eutropia;Gray, 1846
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Cephalorhynchus;heavisidii;;Cephalorhynchus heavisidii;(Gray, 1828)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Cephalorhynchus;hectori;;Cephalorhynchus hectori;(van Beneden, 1881)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Delphinus;capensis;;Delphinus capensis;Gray, 1828
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Delphinus;delphis;;Delphinus delphis;Linnaeus, 1758
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Feresa;attenuata;;Feresa attenuata;Gray, 1874
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Globicephala;macrorhynchus;;Globicephala macrorhynchus;Gray, 1846
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Globicephala;melas;;Globicephala melas;(Traill, 1809)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Grampus;griseus;;Grampus griseus;(G. Cuvier, 1812)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lagenodelphis;hosei;;Lagenodelphis hosei;Fraser, 1956
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lagenorhynchus;acutus;;Lagenorhynchus acutus;(Gray, 1828)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lagenorhynchus;albirostris;;Lagenorhynchus albirostris;(Gray, 1846)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lagenorhynchus;australis;;Lagenorhynchus australis;(Peale, 1848)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lagenorhynchus;cruciger;;Lagenorhynchus cruciger;(Quoy & Gaimard, 1824)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lagenorhynchus;obliquidens;;Lagenorhynchus obliquidens;Gill, 1865
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lagenorhynchus;obscurus;;Lagenorhynchus obscurus;(Gray, 1828)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lissodelphis;borealis;;Lissodelphis borealis;(Peale, 1848)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Lissodelphis;peronii;;Lissodelphis peronii;(Lacépède, 1804)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcaella;brevirostris;;Orcaella brevirostris;(Owen in Gray, 1866)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcaella;heinsohni;;Orcaella heinsohni;Beasley, Robertson & Arnold, 2005
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Orcinus;orca;;Orcinus orca;(Linnaeus, 1758)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Peponocephala;electra;;Peponocephala electra;(Gray, 1846)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Pseudorca;crassidens;;Pseudorca crassidens;(Owen, 1846)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Sotalia;fluviatilis;;Sotalia fluviatilis;(Gervais & Deville, 1853)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Sotalia;guianensis;;Sotalia guianensis;(van Bénéden, 1864)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Sousa;chinensis;;Sousa chinensis;(Osbeck, 1765)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Sousa;plumbea;;Sousa plumbea;(G. Cuvier, 1829)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Sousa;sahulensis;;Sousa sahulensis;Jefferson & Rosenbaum, 2014
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Sousa;teuszii;;Sousa teuszii;(Kükenthal, 1892)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Stenella;attenuata;;Stenella attenuata;(Gray, 1846)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Stenella;clymene;;Stenella clymene;(Gray, 1846)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Stenella;coeruleoalba;;Stenella coeruleoalba;(Meyen, 1833)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Stenella;frontalis;;Stenella frontalis;(G. Cuvier, 1829)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Stenella;longirostris;;Stenella longirostris;(Gray, 1828)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Steno;bredanensis;;Steno bredanensis;(G. Cuvier in Lesson, 1828)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Tursiops;aduncus;;Tursiops aduncus;(Ehrenberg, 1833)
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Tursiops;australis;;Tursiops australis;Charlton-Robb, Gershwin, Thompson, Austin, Owen, & McKechnie, 2011
Animalia;Chordata;Mammalia;Cetacea;Delphinidae;Tursiops;truncatus;;Tursiops truncatus;(Montagu, 1821)
Animalia;Chordata;Mammalia;Cetacea;Eschrichtiidae;Eschrichtius;robustus;;Eschrichtius robustus;(Lilljeborg, 1861)
Animalia;Chordata;Mammalia;Cetacea;Iniidae;Inia;araguaiaensis;;Inia araguaiaensis;Hrbek, Da Silva, Dutra, Gravena, Martin, & Farias, 2014
Animalia;Chordata;Mammalia;Cetacea;Iniidae;Inia;geoffrensis;;Inia geoffrensis;(de Blainville, 1817)
Animalia;Chordata;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;;Lipotes vexillifer;Miller, 1918
Animalia;Chordata;Mammalia;Cetacea;Iniidae;Pontoporia;blainvillei;;Pontoporia blainvillei;(Gervais & d'Orbigny, 1844)
Animalia;Chordata;Mammalia;Cetacea;Monodontidae;Delphinapterus;leucas;;Delphinapterus leucas;(Pallas, 1776)
Animalia;Chordata;Mammalia;Cetacea;Monodontidae;Monodon;monoceros;;Monodon monoceros;Linnaeus, 1758
Animalia;Chordata;Mammalia;Cetacea;Neobalaenidae;Caperea;marginata;;Caperea marginata;(Gray, 1846)
Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Neophocaena;asiaeorientalis;;Neophocaena asiaeorientalis;Pilleri & Gihr, 1972
Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Neophocaena;phocaenoides;;Neophocaena phocaenoides;(G. Cuvier, 1829)
Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Phocoena;dioptrica;;Phocoena dioptrica;Lahille, 1912
Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Phocoena;phocoena;;Phocoena phocoena;(Linnaeus, 1758)
Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Phocoena;sinus;;Phocoena sinus;Norris & McFarland, 1958
Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Phocoena;spinipinnis;;Phocoena spinipinnis;Burmeister, 1865
Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Phocoenoides;dalli;;Phocoenoides dalli;(True, 1885)
Animalia;Chordata;Mammalia;Cetacea;Physeteridae;Kogia;breviceps;;Kogia breviceps;(Blainville, 1838)
Animalia;Chordata;Mammalia;Cetacea;Physeteridae;Kogia;sima;;Kogia sima;(Owen, 1866)
Animalia;Chordata;Mammalia;Cetacea;Physeteridae;Physeter;macrocephalus;;Physeter macrocephalus;Linnaeus, 1758
Animalia;Chordata;Mammalia;Cetacea;Platanistidae;Platanista;gangetica;;Platanista gangetica;(Roxburgh, 1801)
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Berardius;arnuxii;;Berardius arnuxii;Duvernoy, 1851
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Berardius;bairdii;;Berardius bairdii;Stejneger, 1883
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Hyperoodon;ampullatus;;Hyperoodon ampullatus;(Forster, 1770)
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Hyperoodon;planifrons;;Hyperoodon planifrons;Flower, 1882
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Indopacetus;pacificus;;Indopacetus pacificus;(Longman, 1926)
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;bidens;;Mesoplodon bidens;(Sowerby, 1804)
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;bowdoini;;Mesoplodon bowdoini;Andrews, 1908
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;carlhubbsi;;Mesoplodon carlhubbsi;Moore, 1963
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;densirostris;;Mesoplodon densirostris;(de Blainville, 1817)
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;europaeus;;Mesoplodon europaeus;(Gervais, 1855)
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;ginkgodens;;Mesoplodon ginkgodens;Nishiwaki & Kamiya, 1958
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;grayi;;Mesoplodon grayi;Von Haast, 1876
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;hectori;;Mesoplodon hectori;(Gray, 1871)
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;hotaula;;Mesoplodon hotaula;Deraniyagala, 1963
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;layardii;;Mesoplodon layardii;(Gray, 1865)
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;mirus;;Mesoplodon mirus;True, 1913
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;perrini;;Mesoplodon perrini;Dalebout, Mead, Baker, Baker & van Helden, 2002
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;peruvianus;;Mesoplodon peruvianus;Reyes, Mead & Van Waerebeek, 1991
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;stejnegeri;;Mesoplodon stejnegeri;True, 1885
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Mesoplodon;traversii;;Mesoplodon traversii;(Gray, 1874)
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Tasmacetus;shepherdi;;Tasmacetus shepherdi;Oliver, 1937
Animalia;Chordata;Mammalia;Cetacea;Ziphiidae;Ziphius;cavirostris;;Ziphius cavirostris;G. Cuvier, 1823
Animalia;Chordata;Mammalia;Chiroptera;Phyllostomidae;Platyrrhinus;lineatus;;Platyrrhinus lineatus;(É. Geoffroy, 1810)
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Acerodon;celebensis;;Acerodon celebensis;(Peters, 1867)
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Acerodon;humilis;;Acerodon humilis;K. Andersen, 1909
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Acerodon;jubatus;;Acerodon jubatus;(Eschscholtz, 1831)
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Acerodon;leucotis;;Acerodon leucotis;(Sanborn, 1950)
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Acerodon;mackloti;;Acerodon mackloti;(Temminck, 1837)
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;admiralitatum;;Pteropus admiralitatum;Thomas, 1894
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;aldabrensis;;Pteropus aldabrensis;True, 1893
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;alecto;;Pteropus alecto;Temminck, 1837
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;anetianus;;Pteropus anetianus;Gray, 1870
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;aruensis;;Pteropus aruensis;Peters, 1867
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;banakrisi;;Pteropus banakrisi;Richards & Hall, 2002
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;caniceps;;Pteropus caniceps;Gray, 1870
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;capistratus;;Pteropus capistratus;Peters, 1876
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;chrysoproctus;;Pteropus chrysoproctus;Temminck, 1837
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;cognatus;;Pteropus cognatus;K. Andersen, 1908
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;conspicillatus;;Pteropus conspicillatus;Gould, 1850
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;dasymallus;;Pteropus dasymallus;Temminck, 1825
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;faunulus;;Pteropus faunulus;Miller, 1902
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;fundatus;;Pteropus fundatus;Felten & Kock, 1972
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;giganteus;;Pteropus giganteus;(Brünnich, 1782)
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;gilliardorum;;Pteropus gilliardorum;Van Deusen, 1969
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;griseus;;Pteropus griseus;(É. Geoffroy, 1810)
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;howensis;;Pteropus howensis;Troughton, 1931
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;hypomelanus;;Pteropus hypomelanus;Temminck, 1853
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;insularis;;Pteropus insularis;Hombron & Jacquinot, 1842
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;intermedius;;Pteropus intermedius;K. Andersen, 1908
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;keyensis;;Pteropus keyensis;Peters, 1867
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;leucopterus;;Pteropus leucopterus;Temminck, 1853
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;livingstonii;;Pteropus livingstonii;Gray, 1866
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;lombocensis;;Pteropus lombocensis;Dobson, 1878
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;loochoensis;;Pteropus loochoensis;Gray, 1870
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;lylei;;Pteropus lylei;K. Andersen, 1908
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;macrotis;;Pteropus macrotis;Peters, 1867
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;mahaganus;;Pteropus mahaganus;Sanborn, 1931
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;mariannus;;Pteropus mariannus;Desmarest, 1822
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;melanopogon;;Pteropus melanopogon;Peters, 1867
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;melanotus;;Pteropus melanotus;Blyth, 1863
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;molossinus;;Pteropus molossinus;Temminck, 1853
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;neohibernicus;;Pteropus neohibernicus;Peters, 1876
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;niger;;Pteropus niger;(Kerr, 1792)
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;nitendiensis;;Pteropus nitendiensis;Sanborn, 1930
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;ocularis;;Pteropus ocularis;Peters, 1867
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;ornatus;;Pteropus ornatus;Gray, 1870
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;pelewensis;;Pteropus pelewensis;K. Andersen, 1908
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;personatus;;Pteropus personatus;Temminck, 1825
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;pilosus;;Pteropus pilosus;K. Andersen, 1908
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;pohlei;;Pteropus pohlei;Stein, 1933
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;poliocephalus;;Pteropus poliocephalus;Temminck, 1825
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;pselaphon;;Pteropus pselaphon;Lay, 1829
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;pumilus;;Pteropus pumilus;Miller, 1911
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;rayneri;;Pteropus rayneri;Gray, 1870
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;rennelli;;Pteropus rennelli;Troughton, 1929
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;rodricensis;;Pteropus rodricensis;Dobson, 1878
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;rufus;;Pteropus rufus;É. Geoffroy, 1803
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;samoensis;;Pteropus samoensis;Peale, 1848
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;scapulatus;;Pteropus scapulatus;Peters, 1862
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;seychellensis;;Pteropus seychellensis;Milne-Edwards, 1877
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;speciosus;;Pteropus speciosus;K. Andersen, 1908
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;subniger;;Pteropus subniger;(Kerr, 1792)
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;temminckii;;Pteropus temminckii;Peters, 1867
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;tokudae;;Pteropus tokudae;Tate, 1934
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;tonganus;;Pteropus tonganus;Quoy & Gaimard, 1830
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;tuberculatus;;Pteropus tuberculatus;Peters, 1869
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;ualanus;;Pteropus ualanus;Peters, 1883
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;vampyrus;;Pteropus vampyrus;(Linnaeus, 1758)
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;vetulus;;Pteropus vetulus;Jouan, 1863
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;voeltzkowi;;Pteropus voeltzkowi;Matschie, 1909
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;woodfordi;;Pteropus woodfordi;Thomas, 1888
Animalia;Chordata;Mammalia;Chiroptera;Pteropodidae;Pteropus;yapensis;;Pteropus yapensis;K. Andersen, 1908
Animalia;Chordata;Mammalia;Cingulata;Dasypodidae;Cabassous;centralis;;Cabassous centralis;(Miller, 1899)
Animalia;Chordata;Mammalia;Cingulata;Dasypodidae;Cabassous;tatouay;;Cabassous tatouay;(Desmarest, 1804)
Animalia;Chordata;Mammalia;Cingulata;Dasypodidae;Chaetophractus;nationi;;Chaetophractus nationi;(Thomas, 1894)
Animalia;Chordata;Mammalia;Cingulata;Dasypodidae;Priodontes;maximus;;Priodontes maximus;(Kerr, 1792)
Animalia;Chordata;Mammalia;Dasyuromorphia;Dasyuridae;Sminthopsis;longicaudata;;Sminthopsis longicaudata;Spencer, 1909
Animalia;Chordata;Mammalia;Dasyuromorphia;Dasyuridae;Sminthopsis;psammophila;;Sminthopsis psammophila;Spencer, 1895
Animalia;Chordata;Mammalia;Diprotodontia;Macropodidae;Dendrolagus;inustus;;Dendrolagus inustus;Müller, 1840
Animalia;Chordata;Mammalia;Diprotodontia;Macropodidae;Dendrolagus;ursinus;;Dendrolagus ursinus;(Temminck, 1836)
Animalia;Chordata;Mammalia;Diprotodontia;Macropodidae;Lagorchestes;hirsutus;;Lagorchestes hirsutus;Gould, 1844
Animalia;Chordata;Mammalia;Diprotodontia;Macropodidae;Lagostrophus;fasciatus;;Lagostrophus fasciatus;(Péron & Lesueur, 1807)
Animalia;Chordata;Mammalia;Diprotodontia;Macropodidae;Onychogalea;fraenata;;Onychogalea fraenata;(Gould, 1841)
Animalia;Chordata;Mammalia;Diprotodontia;Phalangeridae;Phalanger;intercastellanus;;Phalanger intercastellanus;Thomas, 1895
Animalia;Chordata;Mammalia;Diprotodontia;Phalangeridae;Phalanger;mimicus;;Phalanger mimicus;Thomas, 1922
Animalia;Chordata;Mammalia;Diprotodontia;Phalangeridae;Phalanger;orientalis;;Phalanger orientalis;(Pallas, 1766)
Animalia;Chordata;Mammalia;Diprotodontia;Phalangeridae;Spilocuscus;kraemeri;;Spilocuscus kraemeri;(Schwartz, 1910)
Animalia;Chordata;Mammalia;Diprotodontia;Phalangeridae;Spilocuscus;maculatus;;Spilocuscus maculatus;(E. Geoffroy, 1803)
Animalia;Chordata;Mammalia;Diprotodontia;Phalangeridae;Spilocuscus;papuensis;;Spilocuscus papuensis;(Desmarest, 1822)
Animalia;Chordata;Mammalia;Diprotodontia;Potoroidae;Bettongia;gaimardi;;Bettongia gaimardi;(Desmarest, 1822)
Animalia;Chordata;Mammalia;Diprotodontia;Potoroidae;Bettongia;lesueur;;Bettongia lesueur;(Quoy & Gaimard, 1824)
Animalia;Chordata;Mammalia;Diprotodontia;Potoroidae;Bettongia;penicillata;;Bettongia penicillata;Gray, 1837
Animalia;Chordata;Mammalia;Diprotodontia;Potoroidae;Bettongia;tropica;;Bettongia tropica;Wakefield, 1967
Animalia;Chordata;Mammalia;Diprotodontia;Vombatidae;Lasiorhinus;krefftii;;Lasiorhinus krefftii;(Owen, 1873)
Animalia;Chordata;Mammalia;Lagomorpha;Leporidae;Caprolagus;hispidus;;Caprolagus hispidus;(Pearson, 1839)
Animalia;Chordata;Mammalia;Lagomorpha;Leporidae;Romerolagus;diazi;;Romerolagus diazi;(Ferrari-Pérez, 1893)
Animalia;Chordata;Mammalia;Monotremata;Tachyglossidae;Zaglossus;attenboroughi;;Zaglossus attenboroughi;Flannery & Groves, 1998
Animalia;Chordata;Mammalia;Monotremata;Tachyglossidae;Zaglossus;bartoni;;Zaglossus bartoni;(Thomas, 1907)
Animalia;Chordata;Mammalia;Monotremata;Tachyglossidae;Zaglossus;bruijni;;Zaglossus bruijni;(Peters & Doria, 1876)
Animalia;Chordata;Mammalia;Peramelemorphia;Peramelidae;Perameles;bougainville;;Perameles bougainville;Quoy & Gaimard, 1824
Animalia;Chordata;Mammalia;Peramelemorphia;Thylacomyidae;Macrotis;lagotis;;Macrotis lagotis;(Reid, 1837)
Animalia;Chordata;Mammalia;Perissodactyla;Equidae;Equus;africanus;;Equus africanus;Heuglin & Fitzinger, 1866
Animalia;Chordata;Mammalia;Perissodactyla;Equidae;Equus;grevyi;;Equus grevyi;Oustalet, 1882
Animalia;Chordata;Mammalia;Perissodactyla;Equidae;Equus;hemionus;;Equus hemionus;Pallas, 1775
